gene_id	N45G1	N45G2	N45G3	N45G4	N45G5	S45G1	S45G2	S45G3	S45G4	S45G5
UdeG00000035738	89	44	96	89	228	68	116	85	74	130
UdeG00000035739	252	41	168	511	740	168	385	206	161	173
UdeG00000035741	487	108	104	597	720	263	478	269	203	170
UdeG00000035742	6	1	2	2	3	0	1	0	4	3
UdeG00000035743	0	0	0	4	0	0	0	0	0	0
UdeG00000035744	0	0	0	0	0	0	4	12	0	0
UdeG00000035745	0	0	0	0	0	0	0	0	0	0
UdeG00000035746	0	18	0	17	0	0	0	0	0	0
UdeG00000035747	0	0	0	0	0	0	0	0	0	0
UdeG00000035748	112	294	42	114	21	12	0	0	0	6
UdeG00000035749	6	0	0	16	0	4	16	0	0	3
UdeG00000035750	0	0	0	0	0	0	0	0	0	1
UdeG00000035751	24	0	22	6	33	11	4	24	0	0
UdeG00000035752	16	14	0	10	52	9	7	8	31	0
UdeG00000035753	58	0	0	33	14	5	38	44	0	0
UdeG00000035754	7349	8344	10878	11611	17658	7889	10368	9875	6280	7190
UdeG00000035755	256	214	175	70	100	82	89	88	66	91
UdeG00000035757	32	78	16	86	41	23	37	39	19	22
UdeG00000035758	54	14	125	0	45	10	23	85	30	34
UdeG00000035760	0	0	0	0	0	0	0	0	0	0
UdeG00000035761	1	2	14	0	3	12	2	2	9	1
UdeG00000035763	0	0	0	0	0	0	0	0	0	0
UdeG00000035764	19	8	0	13	31	19	14	0	11	4
UdeG00000035765	8	1	27	0	10	1	4	32	8	10
UdeG00000035766	0	0	0	0	0	0	0	0	0	0
UdeG00000035767	0	0	0	0	0	0	0	0	0	0
UdeG00000035768	0	0	0	0	0	0	0	0	0	0
UdeG00000035770	0	0	0	0	4	0	0	0	0	0
UdeG00000035772	0	0	0	0	0	0	0	0	0	0
UdeG00000035775	124	87	176	76	132	35	127	84	58	42
UdeG00000035778	0	2	0	0	0	0	0	0	0	0
UdeG00000035779	58	11	31	77	247	37	62	28	25	34
UdeG00000035780	0	0	0	2	0	0	0	0	0	0
UdeG00000035781	405	388	695	421	634	230	512	499	394	317
UdeG00000035782	45	14	21	61	183	26	27	20	10	9
UdeG00000035783	0	3	14	22	58	8	8	12	5	0
UdeG00000035784	54	165	96	140	197	103	56	356	60	0
UdeG00000035785	3	53	66	461	574	177	139	91	179	248
UdeG00000035786	0	0	0	3	7	2	0	0	0	0
UdeG00000035787	0	0	0	1	0	0	0	0	0	0
UdeG00000035788	0	0	0	20	0	20	12	16	45	0
UdeG00000035789	0	0	0	0	20	0	0	3	0	0
UdeG00000035790	0	0	0	4	0	0	0	0	0	0
UdeG00000035791	0	0	0	30	58	0	0	5	23	0
UdeG00000035792	0	0	0	61	63	21	0	0	0	20
UdeG00000035793	0	0	30	21	70	0	0	0	0	0
UdeG00000035794	0	3815	2081	3143	3660	1921	1383	0	1609	4102
UdeG00000035795	0	0	4	5	2	1	1	3	1	3
UdeG00000035796	3291	3752	5441	6199	5134	4009	4359	4754	3333	3106
UdeG00000035797	1531	1418	1983	1775	2616	1193	1375	1221	1356	731
UdeG00000035798	0	14	13	4	13	6	1	1	0	0
UdeG00000035799	4	0	3	7	10	0	1	0	0	0
UdeG00000035800	425	370	821	849	731	754	913	989	828	449
UdeG00000035801	313	513	580	625	522	534	631	550	358	377
UdeG00000035802	654	841	1135	627	1249	770	936	985	784	467
UdeG00000035803	38	0	0	12	6	12	19	9	32	20
UdeG00000035804	0	0	7	24	0	0	0	0	24	6
UdeG00000035805	0	0	4	3	0	6	0	0	0	0
UdeG00000035806	115	61	202	266	214	195	218	325	109	198
UdeG00000035807	651	860	1186	826	1195	815	1344	1128	1206	1095
UdeG00000035808	275	304	382	283	656	280	504	322	310	180
UdeG00000035809	9211	8264	11409	15344	15127	6102	11690	7501	7794	6936
UdeG00000035810	76335	61907	102504	92701	99384	84645	136232	72051	96088	48572
UdeG00000035812	1893	1736	2434	2173	2698	1350	1960	2114	1620	1274
UdeG00000035813	0	0	0	0	0	0	0	0	0	0
UdeG00000035814	0	0	0	0	0	0	0	0	0	0
UdeG00000035815	0	0	0	0	0	0	0	0	0	0
UdeG00000035816	16	8	10	65	24	21	78	18	52	26
UdeG00000035817	649	790	1018	1284	1481	441	665	709	706	582
UdeG00000035818	1557	1076	1723	1634	3001	1011	1471	1780	893	918
UdeG00000035819	0	31	0	0	0	0	0	16	0	0
UdeG00000035820	35	41	34	64	141	44	68	16	37	71
UdeG00000035821	231	280	419	379	378	287	305	411	317	436
UdeG00000035822	158	101	225	139	283	221	244	502	359	289
UdeG00000035823	1007	1502	1244	1669	1419	1464	1236	1213	1316	1445
UdeG00000035824	401	332	630	338	579	341	768	202	407	242
UdeG00000035825	101	115	158	92	436	126	189	280	140	70
UdeG00000035826	0	0	0	0	0	0	0	0	0	0
UdeG00000035827	0	0	0	0	0	0	0	0	0	0
UdeG00000035828	19	19	34	11	55	7	33	26	15	2
UdeG00000035829	22	0	0	0	0	0	0	0	0	0
UdeG00000035830	0	37	0	8	0	0	0	3	0	0
UdeG00000035831	0	0	0	0	0	0	0	0	0	0
UdeG00000035832	0	0	0	0	0	0	0	0	0	0
UdeG00000035833	0	0	0	0	0	0	0	0	0	0
UdeG00000035834	46	0	55	115	20	10	1	0	0	0
UdeG00000035835	0	0	0	0	0	0	0	0	0	0
UdeG00000035836	0	0	0	0	0	0	0	1	0	0
UdeG00000035837	0	0	0	0	0	0	0	0	0	0
UdeG00000035838	0	0	0	0	0	23	0	0	0	0
UdeG00000035839	1	0	0	0	4	0	0	0	3	0
UdeG00000035840	12	17	13	11	25	3	1	0	10	1
UdeG00000035841	0	0	0	0	0	0	0	0	0	0
UdeG00000035842	0	0	0	0	7	0	8	0	0	0
UdeG00000035843	848	1634	2078	597	3098	1823	1748	3084	654	1068
UdeG00000035844	3766	4288	7458	2723	12833	9022	8010	10118	2982	4221
UdeG00000035845	1819	3644	4866	1506	7090	2521	2204	2271	722	914
UdeG00000035846	0	0	3	0	0	0	0	0	0	0
UdeG00000035847	6	1	6	1	11	1	1	1	1	1
UdeG00000035848	0	0	0	0	0	0	0	0	1	0
UdeG00000035849	3	0	0	2	9	2	0	0	0	0
UdeG00000035850	0	0	0	0	0	4	8	0	0	0
UdeG00000035851	4	0	0	0	0	0	0	0	0	4
UdeG00000035852	0	0	0	0	0	0	0	0	0	0
UdeG00000035853	7237	10678	21176	7196	28783	14731	12299	11819	4307	5056
UdeG00000035854	40	41	142	77	100	121	40	61	30	122
UdeG00000035855	562	625	1065	538	1286	353	581	793	497	551
UdeG00000035856	0	0	0	0	0	0	0	0	0	0
UdeG00000035858	0	0	0	0	0	0	0	0	0	0
UdeG00000035860	0	1	0	0	2	3	3	1	2	5
UdeG00000035861	348	474	843	445	601	351	572	498	429	477
UdeG00000035862	177	315	265	410	690	91	52	117	81	35
UdeG00000035863	774	546	1214	1461	949	1047	1462	1025	1209	1224
UdeG00000035865	30	21	8	30	154	12	4	9	0	19
UdeG00000035866	2302	2825	3192	2478	3084	2198	3129	2924	2361	2090
UdeG00000035867	571	779	754	888	1250	495	686	733	735	590
UdeG00000035868	509	696	575	518	554	606	640	546	574	596
UdeG00000035869	84	100	161	395	549	107	145	83	105	175
UdeG00000035870	211	319	455	229	256	69	93	167	94	78
UdeG00000035871	366	195	402	314	737	32	204	30	57	20
UdeG00000035872	792	825	1184	887	1317	631	718	972	720	583
UdeG00000035874	213	143	350	289	378	126	147	142	154	146
UdeG00000035875	64	21	100	135	168	85	107	67	38	33
UdeG00000035876	1078	1343	1401	1123	1413	1013	1183	1202	995	1214
UdeG00000035877	806	765	1211	1096	1126	589	952	1051	665	871
UdeG00000035879	150	499	330	303	256	216	297	306	333	128
UdeG00000035880	82	14	32	49	118	28	64	20	41	51
UdeG00000035881	13	0	23	16	30	0	14	0	7	0
UdeG00000035882	1536	870	1419	929	1181	866	1041	1382	882	778
UdeG00000035883	568	98	235	396	823	218	312	267	145	231
UdeG00000035886	5	0	6	0	6	0	0	0	0	0
UdeG00000035887	0	0	0	0	0	0	0	0	0	0
UdeG00000035888	146	42	52	72	173	22	65	42	64	38
UdeG00000035889	20	11	19	27	75	11	43	13	16	28
UdeG00000035890	776	553	934	934	945	828	1434	853	667	815
UdeG00000035891	7	46	18	54	113	55	46	30	0	38
UdeG00000035892	7	9	10	12	20	9	9	7	0	7
UdeG00000035893	52	160	182	326	88	67	16	115	88	46
UdeG00000035894	0	0	0	0	0	0	0	0	0	0
UdeG00000035895	587	1435	814	821	518	785	1322	1026	943	1191
UdeG00000035896	279	385	470	362	316	199	561	530	314	429
UdeG00000035897	53	61	82	56	52	75	126	86	111	94
UdeG00000035898	600	548	775	902	654	605	637	878	629	940
UdeG00000035900	38	14	49	40	100	49	20	79	35	50
UdeG00000035901	18	34	24	26	14	19	17	23	15	17
UdeG00000035902	1	0	16	1	40	0	2	0	0	8
UdeG00000035903	0	0	0	5	4	0	7	5	0	0
UdeG00000035905	39	73	72	124	40	70	55	19	44	110
UdeG00000035906	82	56	38	63	148	19	30	59	19	11
UdeG00000035908	3906	3954	5311	6271	4438	4317	7829	3970	5432	4904
UdeG00000035909	140	155	139	144	258	152	82	91	117	185
UdeG00000035910	581	1401	1060	418	908	886	2068	781	1209	1389
UdeG00000035911	20	30	51	24	8	36	40	50	57	53
UdeG00000035912	585	705	1230	1127	1185	1180	1115	1054	646	817
UdeG00000035914	446	392	389	401	936	257	321	359	255	193
UdeG00000035915	20	59	65	128	13	37	33	33	30	27
UdeG00000035916	824	999	1904	1290	1047	1196	1089	1442	813	1086
UdeG00000035917	352	332	538	509	931	487	637	530	539	621
UdeG00000035918	369	458	540	720	764	368	703	532	470	627
UdeG00000035919	932	705	1110	663	1551	911	1113	1061	871	456
UdeG00000035921	627	497	512	670	948	408	578	568	304	396
UdeG00000035922	0	0	28	0	0	0	0	0	0	0
UdeG00000035923	77	54	63	125	62	87	178	71	63	101
UdeG00000035924	0	0	0	0	0	0	0	0	0	0
UdeG00000035925	0	0	0	0	0	0	0	0	0	0
UdeG00000035926	0	0	0	0	0	0	0	0	0	0
UdeG00000035927	0	0	0	0	0	0	0	0	0	0
UdeG00000035928	2331	3208	4169	2449	3727	2319	1885	2106	1443	1267
UdeG00000035929	850	1580	1756	497	1687	548	1853	1359	1317	835
UdeG00000035930	2	0	3	0	0	0	3	2	2	0
UdeG00000035931	0	0	1	1	1	1	1	1	0	1
UdeG00000035932	2	0	54	11	56	0	0	6	0	0
UdeG00000035933	0	1	2	3	9	4	0	3	2	5
UdeG00000035935	16963	14688	27568	27455	25551	18378	16564	20141	13592	13399
UdeG00000035936	315	266	288	625	1049	288	259	235	178	212
UdeG00000035937	375	833	403	486	882	561	488	644	637	558
UdeG00000035938	124	64	90	72	204	46	75	92	41	76
UdeG00000035939	270	456	232	335	621	239	383	405	314	292
UdeG00000035941	400	211	283	406	550	283	494	396	288	368
UdeG00000035942	1151	1319	1745	2051	1771	1006	1530	1241	1066	1177
UdeG00000035943	0	0	0	0	0	0	0	0	0	0
UdeG00000035945	0	11	13	0	2	47	24	15	7	10
UdeG00000035946	0	9	0	0	0	0	0	0	0	0
UdeG00000035947	0	0	0	0	0	0	2	0	9	2
UdeG00000035948	12	0	4	4	12	0	0	0	9	6
UdeG00000035949	0	0	0	0	0	0	0	0	0	0
UdeG00000035950	0	9	0	9	10	0	0	0	16	23
UdeG00000035951	0	0	0	65	82	0	56	0	0	42
UdeG00000035952	0	17	0	116	74	0	16	0	0	20
UdeG00000035953	0	0	0	0	0	0	0	0	0	0
UdeG00000035954	0	0	15	0	0	10	0	0	0	0
UdeG00000035955	4	0	0	0	1	1	0	0	0	0
UdeG00000035956	0	12	4	2	10	0	0	0	0	0
UdeG00000035957	0	0	0	0	0	0	0	0	0	0
UdeG00000035958	21	4	15	3	3	0	0	0	4	7
UdeG00000035959	0	24	0	12	3	0	0	0	4	0
UdeG00000035960	2	0	1	1	5	1	7	0	0	11
UdeG00000035961	0	3	7	1	4	10	11	9	14	16
UdeG00000035962	0	0	6	15	0	3	10	0	4	0
UdeG00000035963	5	8	0	6	1	1	1	1	0	0
UdeG00000035964	0	0	0	0	0	0	0	0	0	0
UdeG00000035965	1	0	0	0	1	2	0	0	0	1
UdeG00000035966	0	0	0	0	5	0	0	0	0	0
UdeG00000035967	0	2	2	1	12	10	0	3	2	2
UdeG00000035968	0	8	5	11	98	8	9	5	18	6
UdeG00000035969	300	311	125	160	219	295	358	124	36	149
UdeG00000035970	78	59	52	16	24	75	51	9	7	18
UdeG00000035971	8	8	10	6	6	9	14	0	3	3
UdeG00000035972	20	47	36	18	9	10	28	0	11	24
UdeG00000035973	114	140	45	209	132	146	129	44	35	73
UdeG00000035974	0	2	945	12	8	4	0	0	0	0
UdeG00000035976	0	0	0	0	0	0	0	0	0	0
UdeG00000035978	18	30	0	0	21	0	0	61	0	0
UdeG00000035979	11	23	7	0	8	0	0	61	0	0
UdeG00000035980	0	0	0	0	0	0	0	0	0	0
UdeG00000035981	0	0	0	5	4	0	0	0	5	0
UdeG00000035982	0	0	3	8	34	1	7	4	1	3
UdeG00000035983	0	54	135	123	29	0	0	0	0	123
UdeG00000035985	0	0	0	0	0	0	0	0	0	0
UdeG00000035986	0	0	0	1	1	0	0	0	0	2
UdeG00000035987	7	0	0	4	0	0	0	0	1	0
UdeG00000035988	0	0	0	0	0	0	0	0	0	0
UdeG00000035989	0	0	0	0	0	0	0	0	0	0
UdeG00000035990	92	131	64	98	114	64	86	65	80	120
UdeG00000035991	0	0	0	0	0	0	0	0	0	0
UdeG00000035992	0	0	0	0	0	0	0	0	0	0
UdeG00000035993	0	0	0	0	0	0	4	8	0	0
UdeG00000035994	0	0	0	0	0	0	0	0	0	0
UdeG00000035995	0	0	0	0	0	0	0	0	0	0
UdeG00000035996	0	0	0	0	0	0	0	0	0	0
UdeG00000035997	20	30	20	40	43	17	16	37	28	18
UdeG00000035998	0	15	0	0	0	0	11	0	0	4
UdeG00000035999	917	1176	968	879	1826	834	781	1206	840	727
UdeG00000036001	2	22	3	9	74	20	75	18	13	6
UdeG00000036002	0	2	1	2	6	0	31	10	1	4
UdeG00000036003	0	0	1	11	17	2	32	0	0	8
UdeG00000036004	66	152	271	89	369	49	70	91	73	54
UdeG00000036005	1	0	7	1	5	11	7	6	2	9
UdeG00000036007	0	0	0	0	0	0	3	0	0	0
UdeG00000036008	37	88	57	141	45	98	132	119	93	173
UdeG00000036009	0	0	0	0	0	0	0	0	0	0
UdeG00000036010	0	0	0	0	0	0	0	0	0	0
UdeG00000036011	2679	3151	4644	5170	4489	3093	4811	3210	3745	3081
UdeG00000036012	2250	2761	4018	4209	4211	2719	4682	2858	2941	2517
UdeG00000036013	604	704	2790	1253	1605	1906	1952	1666	1586	1083
UdeG00000036014	430	427	534	670	966	445	500	589	544	307
UdeG00000036015	126	228	162	181	164	149	157	85	63	173
UdeG00000036018	1465	1957	1597	963	1617	900	1245	1786	1167	1060
UdeG00000036022	8538	9370	9825	9035	7153	5732	10085	6452	7937	7773
UdeG00000036023	5	0	4	0	2	5	1	0	3	3
UdeG00000036024	0	0	0	0	14	11	29	19	28	0
UdeG00000036025	12	5	15	12	7	0	12	0	42	0
UdeG00000036026	0	0	0	0	0	0	0	0	0	0
UdeG00000036027	0	0	0	0	0	0	0	0	0	0
UdeG00000036029	104	163	227	65	183	135	198	121	119	57
UdeG00000036030	0	0	0	0	0	0	0	0	0	0
UdeG00000036031	0	0	0	0	0	0	0	0	4	0
UdeG00000036032	0	9	0	0	8	0	0	0	0	0
UdeG00000036033	0	0	0	0	0	0	0	0	0	0
UdeG00000036034	0	0	0	0	0	0	0	0	0	0
UdeG00000036035	491	300	536	479	574	319	171	392	108	359
UdeG00000036036	0	0	0	0	0	0	0	0	0	0
UdeG00000036037	2	7	5	8	5	0	0	0	3	5
UdeG00000036038	0	0	0	0	0	0	0	0	0	0
UdeG00000036039	0	0	0	0	0	0	0	0	0	0
UdeG00000036040	1709	1798	1940	1437	2175	1701	1684	2028	1543	1679
UdeG00000036041	0	0	0	4	0	4	0	0	0	0
UdeG00000036042	0	0	0	0	9	7	230	31	3	0
UdeG00000036043	1044	721	1272	2042	1283	687	1405	790	1186	518
UdeG00000036044	0	7	0	0	8	0	2	0	5	0
UdeG00000036045	0	8	0	0	6	0	0	1	0	0
UdeG00000036046	25	36	25	37	50	19	0	47	9	18
UdeG00000036047	43	0	28	38	31	27	38	19	13	56
UdeG00000036048	13055	12418	20302	16516	23350	9721	20963	14629	13230	11778
UdeG00000036049	18	12	0	16	15	12	42	40	0	17
UdeG00000036050	418	169	2808	1569	2037	224	875	215	759	218
UdeG00000036051	45886	57265	69954	64985	56481	58225	87882	60966	63263	54420
UdeG00000036052	6163	2352	6102	6692	9851	4174	9084	7096	5395	5657
UdeG00000036055	2946	2748	2916	3719	4042	3251	3682	3110	2203	2576
UdeG00000036056	468	309	531	342	531	266	580	668	370	247
UdeG00000036057	0	0	0	0	0	0	0	0	0	0
UdeG00000036058	424	407	665	450	1181	714	602	939	439	260
UdeG00000036059	2182	1936	1964	2260	3288	3804	3465	2855	3174	1516
UdeG00000036060	0	0	0	0	0	0	0	0	0	0
UdeG00000036061	231	230	278	210	331	368	339	251	361	177
UdeG00000036062	429	297	807	834	887	365	637	472	548	447
UdeG00000036063	2797	2888	4431	2621	4211	3970	4297	5549	3496	2867
UdeG00000036065	132	54	92	239	168	192	87	109	86	58
UdeG00000036066	488	646	951	763	713	937	695	1015	1105	1409
UdeG00000036068	0	0	10	12	13	7	14	19	0	0
UdeG00000036069	9	26	60	54	31	15	37	32	21	7
UdeG00000036070	1374	1076	1387	1464	1567	1210	1596	1397	1176	845
UdeG00000036071	1056	1332	2409	1591	2136	788	1409	1437	1330	1240
UdeG00000036072	0	1	0	0	15	0	0	10	0	0
UdeG00000036073	463	483	523	612	619	434	769	465	368	277
UdeG00000036074	1115	1588	1917	1634	1460	1072	1410	1025	1001	771
UdeG00000036076	919	692	677	1559	1282	767	1120	1331	1021	1103
UdeG00000036077	18	5	5	14	7	8	6	33	25	24
UdeG00000036078	435	18	230	722	1159	94	215	79	125	115
UdeG00000036079	703	894	985	611	1141	694	1155	1519	713	687
UdeG00000036081	20	15	49	102	244	21	52	50	17	35
UdeG00000036082	388	266	684	324	2080	347	595	555	330	350
UdeG00000036085	387	506	346	454	584	335	467	500	347	463
UdeG00000036086	71	59	96	43	56	243	19	84	122	35
UdeG00000036087	2321	1588	2284	2671	2768	1760	2067	2679	1446	1201
UdeG00000036088	112	133	230	221	263	110	242	170	101	45
UdeG00000036090	2268	2727	3675	3773	4151	2692	3720	3711	3210	1868
UdeG00000036092	0	0	0	0	0	0	0	0	0	0
UdeG00000036093	406	404	588	806	479	375	511	689	425	261
UdeG00000036094	2126	1553	2981	2491	3070	1970	1955	2602	1410	1504
UdeG00000036095	206	194	407	283	459	258	187	191	245	164
UdeG00000036096	2019	2156	2666	2787	3016	1753	2363	2316	1790	1770
UdeG00000036097	81	141	150	220	195	117	186	173	149	247
UdeG00000036098	36	15	117	76	207	20	58	14	69	41
UdeG00000036099	1388	1492	2564	1653	1936	1218	1951	1790	1467	1317
UdeG00000036100	11	9	35	24	64	13	38	36	24	27
UdeG00000036102	0	0	41	0	0	0	31	0	11	0
UdeG00000036103	0	0	0	0	1	1	0	1	1	0
UdeG00000036104	0	0	0	0	0	0	0	0	0	0
UdeG00000036105	0	1	0	0	0	0	0	0	0	0
UdeG00000036106	0	1	0	1	1	1	1	2	13	1
UdeG00000036107	0	0	0	0	0	0	0	0	0	0
UdeG00000036108	0	0	0	7	26	0	24	0	4	0
UdeG00000036109	0	0	0	0	0	0	0	0	0	0
UdeG00000036110	0	0	0	0	0	0	0	0	0	0
UdeG00000036112	0	0	0	0	0	0	0	0	0	0
UdeG00000036113	0	0	0	0	0	0	0	0	0	0
UdeG00000036114	0	0	0	0	0	0	0	0	0	0
UdeG00000036115	0	4	43	0	9	0	30	0	4	0
UdeG00000036116	2	6	5	2	55	6	4	8	3	25
UdeG00000036117	0	38	0	0	0	0	0	0	0	0
UdeG00000036118	0	3	2	3	1	4	1	1	8	1
UdeG00000036119	0	0	0	0	0	0	0	0	0	0
UdeG00000036120	0	0	0	0	0	0	0	0	0	0
UdeG00000036121	196	240	333	253	235	193	163	209	150	236
UdeG00000036122	643	818	1273	1050	1169	517	702	813	705	703
UdeG00000036123	0	0	0	0	0	0	0	0	0	0
UdeG00000036124	0	0	8	109	14	0	8	15	8	9
UdeG00000036125	37	0	148	103	0	0	11	8	28	3
UdeG00000036126	10	0	29	39	11	0	0	13	36	12
UdeG00000036127	29	0	1	4	0	0	14	6	3	0
UdeG00000036128	24	0	8	0	17	0	0	0	28	0
UdeG00000036129	16	0	20	50	36	0	31	22	25	71
UdeG00000036130	0	0	0	0	0	0	0	0	0	0
UdeG00000036131	0	0	0	0	0	0	0	0	0	0
UdeG00000036132	417	175	393	624	696	289	361	343	303	221
UdeG00000036133	1843	1389	1945	1842	1951	2188	1995	2317	2098	1216
UdeG00000036134	0	0	2	0	0	0	0	3	0	2
UdeG00000036135	0	0	0	19	0	9	0	20	17	5
UdeG00000036136	0	0	5	19	4	0	0	0	0	0
UdeG00000036137	562	431	744	999	827	515	816	693	695	567
UdeG00000036140	1404	2221	2903	2208	1853	2220	1913	2983	1580	1474
UdeG00000036141	2	0	0	6	4	0	0	1	1	0
UdeG00000036143	129	52	31	113	236	0	114	31	10	71
UdeG00000036145	23532	25103	1530	1368	46259	35300	6760	12426	10441	1140
UdeG00000036147	17	14	27	35	33	33	4	0	11	14
UdeG00000036148	46	19	5	15	49	38	14	19	18	2
UdeG00000036149	170	152	104	213	157	117	0	0	59	52
UdeG00000036151	2556	1843	1538	4748	1758	2093	29	48	939	908
UdeG00000036153	162	56	108	408	263	188	1394	269	541	378
UdeG00000036154	400	594	884	387	584	306	325	516	481	226
UdeG00000036155	1048	518	976	3477	1433	652	5962	587	3045	2170
UdeG00000036156	321	218	489	388	361	111	147	257	118	63
UdeG00000036157	167	64	193	87	137	41	88	56	22	44
UdeG00000036158	112	92	136	166	152	78	91	126	71	46
UdeG00000036159	7286	6451	11311	8269	11127	6404	11869	11235	8670	6923
UdeG00000036160	276	86	375	295	514	133	137	167	114	129
UdeG00000036161	928	934	975	808	900	574	830	729	692	481
UdeG00000036162	1051	835	1738	652	943	489	925	898	817	564
UdeG00000036163	788	764	936	569	609	418	596	692	524	452
UdeG00000036164	141	132	237	147	277	91	130	113	117	162
UdeG00000036165	1398	1762	2059	1697	2428	1642	1992	2042	1525	1466
UdeG00000036166	36	40	95	145	137	24	56	63	44	23
UdeG00000036167	388	787	881	560	618	308	291	317	331	258
UdeG00000036168	493	1072	1371	700	935	506	448	524	503	406
UdeG00000036169	0	0	0	0	1	5	0	3	1	0
UdeG00000036170	0	15	9	0	0	11	0	0	0	0
UdeG00000036171	272	504	278	165	644	46	67	93	68	289
UdeG00000036172	770	1171	39	371	621	13	42	64	22	374
UdeG00000036173	250	668	217	94	92	356	274	544	310	288
UdeG00000036174	16	5	29	19	13	437	924	871	868	485
UdeG00000036175	0	601	100	21	175	145	610	354	408	241
UdeG00000036176	376	298	510	421	383	224	424	418	238	565
UdeG00000036177	1730	1916	2614	4870	2169	2007	2005	2918	1611	1875
UdeG00000036178	0	14	7	61	21	0	11	25	0	0
UdeG00000036179	3	5	6	6	18	2	3	3	18	1
UdeG00000036180	1379	1672	1940	1417	2090	1444	2184	1775	1791	1268
UdeG00000036181	244	258	232	243	240	262	377	292	394	194
UdeG00000036184	0	5	9	28	62	57	47	39	36	33
UdeG00000036185	82	138	215	248	227	587	208	379	131	274
UdeG00000036186	74	385	111	144	97	357	382	234	234	165
UdeG00000036187	5	2	0	0	3	0	4	0	1	0
UdeG00000036188	0	114	0	0	0	189	297	232	183	244
UdeG00000036189	0	0	0	0	0	0	0	0	0	0
UdeG00000036190	15	182	0	45	54	462	669	314	313	242
UdeG00000036191	452	668	816	1155	1632	2915	1137	2008	802	1218
UdeG00000036192	616	868	676	839	879	309	379	661	486	558
UdeG00000036193	632	917	922	1190	1271	807	1021	1395	888	1072
UdeG00000036194	602	406	980	1154	825	474	721	969	521	570
UdeG00000036195	986	798	1395	1553	1970	911	1104	1576	730	722
UdeG00000036196	305	362	541	207	346	204	249	581	217	365
UdeG00000036197	915	1128	1225	1009	1273	1303	1361	1424	1163	1660
UdeG00000036198	71	25	56	68	129	14	61	103	62	83
UdeG00000036199	14	55	19	65	108	41	35	41	72	35
UdeG00000036200	0	0	0	0	0	0	0	0	0	0
UdeG00000036201	0	0	0	0	0	0	0	0	0	0
UdeG00000036202	0	0	0	0	0	0	0	0	0	0
UdeG00000036203	0	0	0	0	0	0	0	0	0	0
UdeG00000036204	0	1	2	5	2	5	1	3	2	2
UdeG00000036205	0	16	0	0	0	0	0	4	0	0
UdeG00000036206	0	4	0	7	0	10	0	0	0	5
UdeG00000036207	0	14	5	0	0	5	0	0	0	6
UdeG00000036208	162	201	217	123	235	283	163	273	276	96
UdeG00000036209	191	239	317	319	377	162	182	250	172	246
UdeG00000036210	25	3	0	0	15	0	0	0	0	0
UdeG00000036211	2092	1769	2567	2611	1500	2026	1273	2024	1174	1896
UdeG00000036212	1182	779	1416	1593	745	763	417	348	525	394
UdeG00000036213	0	0	0	0	0	0	0	0	0	0
UdeG00000036214	0	0	0	0	0	0	0	0	0	0
UdeG00000036215	0	0	0	0	0	0	0	0	0	0
UdeG00000036216	1869	1912	3329	2870	2994	3806	1539	3556	2646	1371
UdeG00000036217	2358	2792	2972	3255	3148	2029	3130	2436	2087	2901
UdeG00000036218	2	0	26	1	10	26	34	30	14	3
UdeG00000036219	890	577	2667	1021	1234	2147	4281	2615	2366	2149
UdeG00000036220	37	18	105	57	49	54	199	96	107	65
UdeG00000036221	0	6	10	0	9	0	30	0	5	13
UdeG00000036222	0	0	0	0	0	0	0	28	3	0
UdeG00000036223	0	0	0	0	0	0	0	0	0	0
UdeG00000036224	2671	5305	1909	1029	3093	904	525	3512	304	619
UdeG00000036225	0	2	30	13	21	0	1	4	0	9
UdeG00000036226	0	11	15	4	19	7	8	1	2	2
UdeG00000036227	0	0	0	0	6	0	0	0	4	0
UdeG00000036228	815	671	671	876	1057	577	893	915	702	724
UdeG00000036229	917	811	1331	754	1098	494	704	996	526	712
UdeG00000036230	1564	2068	3187	2305	2616	1641	2059	2337	1942	1829
UdeG00000036231	1016	1000	1692	1398	1802	1353	1430	1153	1288	691
UdeG00000036233	257	154	458	313	472	167	223	369	207	247
UdeG00000036234	375	299	455	422	543	243	263	362	281	185
UdeG00000036235	233	260	379	320	323	219	212	176	207	329
UdeG00000036237	0	0	0	0	0	0	0	0	0	0
UdeG00000036238	0	0	0	0	0	0	0	0	2	0
UdeG00000036239	39	45	120	115	110	50	43	40	39	104
UdeG00000036240	550	419	903	574	738	519	1052	704	519	767
UdeG00000036241	319	235	319	380	271	292	613	348	191	307
UdeG00000036242	596	680	972	1172	996	968	844	885	759	939
UdeG00000036243	2	6	8	18	9	12	5	8	5	2
UdeG00000036244	128	191	214	183	342	159	259	355	167	87
UdeG00000036245	4	18	9	5	27	20	29	6	37	8
UdeG00000036246	2	0	2	3	0	2	0	0	3	0
UdeG00000036247	19	0	19	10	14	6	22	2	10	2
UdeG00000036248	96	58	76	54	113	47	76	60	67	51
UdeG00000036249	130	52	118	127	160	82	119	138	101	42
UdeG00000036250	567	468	885	674	808	815	969	821	838	274
UdeG00000036251	1319	1498	2011	2107	1554	1561	1544	1487	1544	1164
UdeG00000036252	20	74	25	7	38	0	46	42	15	24
UdeG00000036253	734	717	815	722	1228	561	674	744	493	632
UdeG00000036254	220	254	240	251	774	372	255	319	181	141
